"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L029",1007.66,43,41.2799320574445,16,42.3394051406257,19,-0.123800125253885,19,519071.56745,25,3674.99624399622,32,91.0477670590647,40,98.185224127642,38,102.145404101539,34,532968.442162809,32,0.888702710457527,774.418685086461,34,0.99420194433951,41,11.6259471863382,33,1.56196840223241,40,6.13333110617957,40,180.833856396439,33,105.373190194305,32,0.125489655320891,43,0.00524921786418536,43,11103.5092117252,32,1.57355570308476,41,6.9363227634901,24,5.43647121483298,40,0.05561649461338,37,1.92455689453033,37,1.70070603789944,33,874.957787421337,37,1.07526866851375,39,1.06993219621625,40,52108.079596875,45,82287.2064125001,53,21928.95278125,30,942.025776588363,38,0.1667,4,780.9167,36,14.8272,56,0.8066,44,21.75,38.5,0.443877551020408,50,0.5469,50,0.0038,4.5
"L030",889.81125,73,55.9830993850309,84,54.4217399731293,81,0.0942552166562832,81,744442.08441875,63,18870.8108089617,87,73.7231364258747,71,62.2877935845425,102,89.5516069430209,51,2679085.02226102,87,1.0269455295775,26939.5417975891,101,0.925662649622949,98,60.8729217935584,95,2.41136301176534,62,9.46157479907713,62,362.079272159083,79,236.250441898221,87,0.263005698385687,96,0.0230573324611143,96,55814.2712971046,87,2.41608378412903,61,23.828678045045,99,11.4325725956939,92,0.109506622418687,83,3.54680738200685,77,3.17516333163779,73,718.473810219889,70,0.913831832336272,73,0.907496495849082,72,96467.55445625,74,133704.67025,77,59230.4386625,66,794.141513045598,72,15.6667,102,1552.9167,75,33.6759,83,1.4621,77,23.75,51.5,0.354477611940299,31,0.4964,43,0.2279,80
"L031",1057.25875,32,45.3927246180884,35,47.5323659140068,41,-0.0233107657141021,41,690965.45221875,56,8398.40613306693,60,95.4714484512052,34,87.6334081259359,60,115.904585427616,15,1200059.25418849,60,1.00960309868194,11740.1042106733,95,0.963904162196621,89,27.2951004647378,65,1.57057050200016,41,6.16202065000779,41,247.244272159082,50,158.117786672658,60,0.175185681389714,66,0.0102300076546594,66,25001.2344622602,60,1.57259937914386,40,16.1765434895909,77,7.3414978927363,58,0.0705304529938396,48,2.2761912067766,44,2.0989526742904,44,909.404272336161,28,1.12034631545214,29,1.11443739764101,29,36822.93275625,31,57447.30723125,42,16198.55828125,21,979.625457107489,29,12.5,91,1074.9167,52,16.5601,63,0.8179,47,20.75,36.5,0.864583333333333,81,0.8804,79,0.3876,94
"L032",854.0725,78,37.7217954958028,7,36.0272905391278,5,-0.264026425440068,5,311383.391125,6,33517.3870910644,102,65.1017749566453,89,68.5902889663199,95,68.9069395042043,78,4747632.25717949,102,0.662587722418811,11529.457292596,94,0.921255648972526,99,82.7763975432356,100,5.20311641218337,102,20.4312299199745,102,498.323856396437,96,314.49802123051,102,0.292260646262188,101,0.0284720951178639,101,98909.0053579061,102,5.2160104857693,102,21.1301138750557,95,13.3233614142364,100,0.161431910371411,98,5.79741444535618,99,5.25511788894026,98,745.148664399973,63,0.9218016136869,70,0.908314716303275,71,127136.361865625,86,210504.150425,93,43768.57330625,57,804.291794728001,69,5.8333,56,1898.9167,88,66.7241,103,2.1931,93,34.25,86.5,0.456666666666667,52,0.5489,51,0.0848,45.5
"L033",901.89625,69,63.1831945217577,98,61.7793269420442,102,0.204396715875077,102,974176.33846875,98,11331.0008661231,71,59.5659338915568,95,100.998142611123,32,59.1974321433134,91,1614231.8641801,71,1.21971646844351,312.629248686961,15,0.997858676212222,20,27.9466948027723,66,2.88677710670292,79,11.3346954658422,79,355.65114360356,78,183.384379115976,71,0.161003159553409,54,0.00864067246206018,54,33629.8305037521,71,2.88938440569104,79,14.2800141975465,69,8.55543300302155,71,0.103320145097339,75,3.63471327274421,79,3.24881263831935,77,654.730628814164,84,0.888465468312849,77,0.869356778692448,79,83868.38959375,68,70973.47028125,47,96763.30890625,92,757.321812920035,81,1.1667,18,1856.25,84,44.6259,97,2.2158,94,36.25,92.5,0.529197080291971,61,0.5311,48,0.0166,15
"L034",686.8025,100,50.4908547207481,61,43.8971067629337,22,-0.0924178351291449,22,360753.401425,11,31011.6529968937,99,54.1597398132863,98,51.7918083026176,104,50.8353044898353,102,4393745.50357206,99,0.706007819183952,16800.0276482118,98,0.902812215691906,100,69.1203198166101,96,5.03977165805623,101,19.7890313405301,101,513.752084237357,98,302.54977219914,99,0.234192386660708,88,0.0182820246566129,88,91536.3646577512,99,5.04045096149413,101,22.5506041929242,97,12.0335107211096,95,0.164769572884608,100,5.94098056576587,100,5.48558676629339,101,543.749554715783,99,0.707449392314406,100,0.698177240710965,100,213646.193159375,102,316985.99050625,101,110306.3958125,97,615.99807969672,100,13.3333,96,1910.9167,89,14,55,2.2222,95,24.75,58.5,0.259162303664921,23,0.3943,28,0.1389,60
"L035",1121.105,13,46.6330217913538,40,50.0814113299607,54,0.0220634889857785,54,819975.63995,74,4954.48254356112,38,104.054132609621,16,114.244779823295,8,98.0636486753995,40,713671.276470593,38,1.11607705023683,2301.67603358657,55,0.99260451135204,48,19.0294593097565,51,1.51873997965166,39,5.9632698015583,39,203.423551606423,36,121.935030213378,38,0.173271829560394,65,0.0100077089730687,65,14868.1515931373,38,1.54419042029084,39,8.09023251397067,32,7.09752952316155,57,0.0633136150315284,43,2.1083642577756,41,1.98524459623009,41,943.420047340068,17,1.17553101867792,14,1.17231896901035,13,19924.476159375,13,20400.0822625,11,19448.87005625,28,1026.52195221646,14,1.1667,18,890.9167,41,7.0909,33,0.497,27,17.25,25.5,0.985714285714286,84,1.1489,85,0.0519,33
"L036",868.88625,75,40.5667468119275,12,39.0327821028506,10,-0.194430614855073,10,372724.09336875,12,19616.7718536325,88,69.9900899537164,81,77.3914617680408,81,68.2914221006982,79,2784437.67441605,88,0.740823338946395,6328.41489873993,77,0.962123193755567,90,58.4848074737265,94,3.67388058293213,86,14.4262930975857,86,377.09885639644,85,240.850821499535,88,0.27714427624898,99,0.0256029832858569,99,58009.1182170009,88,3.69757646490982,87,15.6075564015675,74,11.673721909799,93,0.1234268386476,90,4.32056855758871,87,3.93031672601685,89,751.748336263286,60,0.930028252398929,67,0.920556107839207,67,109982.97691875,79,179048.011325,87,40917.9425125,53,812.808707858556,66,4,43,1552.3333,74,44.098,96,1.7647,84.5,30.5,77,0.417808219178082,42,0.5112,46,0.0599,40
"L037",976.7425,51,43.7842176375286,25,44.3085875015608,24,-0.0843138181701242,24,548676.819825,30,11628.1810562711,72,78.0297212346631,62,84.7871636285312,72,76.3103745132142,69,1656202.85103485,72,0.893450488858157,12812.6866642187,97,0.950633704907096,96,46.3729062713207,87,1.4922240940243,38,5.85365463200645,37,303.21936415622,68,185.753132041498,72,0.261353155426451,95,0.0227684906171209,95,34504.2260632261,72,1.53226897115945,38,17.1482705741409,82,10.5571792020527,90,0.0783737579351976,55,2.3724871020638,47,2.1112800915142,45,841.599399277231,46,1.04118936993499,46,1.02934070617747,48,62243.430115625,54,99899.5634,60,24587.29683125,37,907.733044668936,47,7.1667,69.5,1503,72,35.9593,86,1.3303,70,26.5,68.5,0.469026548672566,54,0.6749,65,0.1441,63
"L038",816.84875,84,61.8380032519738,97,57.9362223594817,96,0.148610719379029,96,765447.60381875,66,2594.97826085711,23,55.5073568335372,97,90.3438582012271,50,52.2932822235163,101,380436.671621007,23,1.07966399185137,1159.09834100726,40,0.995063064887993,35,9.15444850867199,25,0.989934134477247,25,3.88549534409713,25,141.81114360356,20,89.0267599775725,23,0.109423145218414,30,0.00399114156983007,30,7925.7639921043,23,0.998383746044932,24,8.00735156390435,31,5.08142496114726,32,0.0463007926640025,25,1.50856177346019,25,1.28986064535794,24,594.325060504226,95,0.807350994316993,87,0.789252853552497,91,122162.30611875,82,133196.762925,76,111127.8493125,98,690.577625274718,91,4.3333,44.5,544.25,24,21.8095,72,2,89,15.25,17.5,0.182634730538922,9,0.2405,11,0.0516,32
"L039",962.98625,58,33.5208776575205,3,33.715504884229,3,-0.321630294119722,3,312602.31426875,7,21154.3255922921,91,77.7788535826766,63,84.9993587262611,70,120.303213213676,10,3001587.5716606,91,0.691355715696815,-586.407636744076,27,0.999078851361464,11,44.981976076317,85,4.2933851590021,94,16.8586962494881,94,480.808856396439,93,250.066140070174,91,0.181632058273545,68,0.0109967348642282,68,62533.0744095959,91,4.29340127408931,94,17.9103563544566,84,8.54486723044561,70,0.129963052197466,92,4.77925186724904,92,4.29366580915223,92,870.940887976446,38,1.0539367615885,43,1.03898602553619,44,76882.05646875,63,139423.97053125,79,14340.14240625,18,922.158977660504,42,1,14.5,2330.25,98,51.7489,100,1.8855,88,41.75,98,0.878947368421053,82,0.8664,78,0.0207,18
"L040",1051.8525,33,47.7328481448788,44,49.8724319658151,53,0.0184314638857371,53,756250.438275,64,3401.04820037806,30,99.7489928501004,23,99.9318278545827,34,98.0470431259385,41,494278.549233356,30,1.07081136505931,2780.15874331178,58,0.990715924777092,53,9.9872699333569,27,1.44661465126777,35,5.67967371016893,35,178.429364156223,32,101.47644936484,30,0.107019600614654,29,0.00381773163857333,29,10297.4697756949,30,1.451710211063,35,8.14700953341309,33,5.43363073523374,39,0.0573825214123526,38,1.96100060548463,39,1.80209806053289,36,884.905174256634,33,1.10131887341542,35,1.09921209935141,34,33936.854528125,29,44482.53765625,35,23391.1714,34,962.62630629803,33,7.5,73.5,509.6667,21,4.4175,22,0.4912,25,19,31.5,0.550724637681159,64,0.5793,55,0.2222,79
"L041",1038.37125,38,50.4209940630561,60,52.3888770106712,66,0.0611885491098513,66,822336.13071875,75,5873.09255566287,44,98.1415566475747,27,99.4478482452879,37,102.972105026411,33,843407.27510281,44,1.11581508598627,3672.93932150835,66,0.989290696609669,57,18.4301793247945,49,1.47377894803406,36,5.78375049684819,36,224.301143603563,42,132.555591726548,44,0.142379831762531,51,0.0067573388309089,51,17570.9848979752,44,1.47556944648269,36,13.0674665868884,63,6.41464372547265,53,0.0651579436022715,45,2.15168376578579,42,1.97719025999274,40,848.487168626061,41,1.07231475926169,40,1.07122490745988,39,37474.50340625,32,39099.668,28,35849.3388125,47,934.968791443395,41,8.1667,77,1090.25,53,10.3267,43,0.6819,36,22.75,43,0.497267759562842,57,0.7262,68,0.2074,77
"L042",1048.98125,35,53.2747256668082,74,55.5971547433953,85,0.112815503911548,85,936912.75136875,90,9708.25401662456,66,97.6302966897709,30,101.9399926837,30,100.181744310686,38,1385050.07835862,66,1.19485555611285,1292.57314055624,43,0.995681652592643,32,20.6161770988679,53,2.9564528282181,81,11.6092051070807,81,278.601143603561,60,169.86821352391,66,0.124148216041151,42,0.00513759318206678,42,28855.2099658046,66,2.95729804713024,81,11.702324119285,57,5.70975703367533,43,0.0843788102696611,66,3.12165960926099,67,2.83264667423696,66,847.802400725428,43,1.07601633340213,38,1.07486350629704,38,34859.12678125,30,32679.1013125,22,37039.15225,49,936.586190777827,40,7.3333,71.5,1180.9167,60,10.5037,44,0.6815,35,25.25,63,0.623456790123457,69,0.7936,72,0.1956,74
"L043",1137.335,10,43.3360915061998,24,46.8300014760826,36,-0.0362412862794856,36,728781.8402,61,2669.03082070616,24,106.500063271829,11,106.03583079182,19,112.143654858154,17,390895.171611996,24,1.05144022045661,2476.94148769871,56,0.991198118433746,51,10.6319700994194,28,0.737030717449731,16,2.89108523464721,16,147.380635843778,21,90.2421708991048,24,0.122958683984774,40,0.00503961265575581,40,8143.64940858323,24,0.752987737412242,15,8.55606299755801,37,5.00693480165206,30,0.0377035823796404,19,1.14252497496477,18,1.07005485945665,17,976.632784982371,10,1.20496966090304,9,1.20066076985095,9,17181.218690625,10,21860.08338125,13,12502.354,14,1054.35234715816,9,6,58.5,603,30,3.1751,19,0.3616,15,19,31.5,1.26666666666667,89,1.2889,93,0.3636,91
"L044",912.79875,66,56.9998157770492,86,56.0228375012857,88,0.119440574039215,88,812116.30906875,72,3390.8001003525,29,75.975975407657,68,94.1121078184944,46,75.4468046595613,71,492831.202183586,29,1.11358361348076,188.345681632996,9,0.997737442516019,21,8.3648783649953,23,1.69549255736613,44,6.65775886437095,44,171.521143603562,29,101.327768712027,29,0.0910063849090069,19,0.00276072069806877,19,10267.3167121581,29,1.69904419899404,44,6.79782340753305,23,3.9280447386756,20,0.0496920447178961,32,1.80597291327834,34,1.61687114356882,32,709.72044185959,73,0.921953005550095,69,0.916289389100314,69,78116.87904375,64,85019.9476562501,54,71213.81043125,75,798.776440361847,71,1.6667,25,414.9167,15.5,11.4966,47,1.0207,55,15.25,17.5,0.224264705882353,14,0.2566,13,0.0242,20
"L045",1040.57375,37,42.6268079583391,21,44.3309734553824,25,-0.0838750932342775,25,590245.40046875,34,6295.08702189771,45,85.1444692200547,46,102.398360053221,29,79.7423760371855,64,903005.878180272,45,0.937266607719011,7390.17742352515,82,0.972484117108185,83,34.3827541752591,72,0.760182327406167,17,2.98425658071146,17,228.448948393577,45,137.159113667627,45,0.257000266883887,92,0.022016379059463,92,18812.622462089,45,0.883135920644096,23,7.52900811986831,26,7.9702022723295,65,0.0494336135978453,31,1.46750367453682,24,1.27008975381807,23,897.021276965395,30,1.109216846043,32,1.09804318780694,35,39679.3722375,35,61369.2544625,44,17989.4900125,25,967.564151484481,32,0.1667,4,1066.9167,51,16.963,67,0.8444,50,18.75,30,0.421348314606742,44,0.7543,69,0.0044,6
"L046",1107.4275,15,45.5081205234558,36,48.6153395527117,46,-0.003742982385143,46,761955.593625,65,5666.54421853647,41,99.0874270407911,25,103.784046636247,26,97.7353235330405,42,814236.294567114,41,1.07007627970952,6146.8871840333,76,0.981948366869636,74,26.1533041030449,64,1.27903719802278,30,5.02197355085871,30,250.630323765506,51,130.243065599727,41,0.215379538027941,87,0.0154627818003764,87,16963.2561368149,41,1.33036626907278,31,7.91563702732461,30,7.76726750983046,63,0.0603482482345451,40,1.93867707122482,38,1.8149243551022,37,942.232946368612,19,1.16851883871612,17,1.16284636430285,15,24349.522528125,16,30702.814025,18,17996.23103125,26,1020.50478779593,17,8.6667,80,1032.9167,48,7.5908,35,0.5538,30,27.75,71,1.15625,88,1.1719,87,0.3649,92
"L047",975.675526315789,53,40.6193788691246,13,41.0864788347038,15,-0.149891782725313,15,471192.78697964,21,8087.84834711656,58,89.3061604843748,42,84.3341417961324,74,110.529955746784,20,1156198.93918811,58,0.842129869547391,3170.83573790731,62,0.983441087892052,72,17.9247399606661,46,2.62032731682592,71,10.2890472144831,71,266.648136868934,57,155.2014107531,58,0.118568057399455,34,0.00468612807849349,34,24087.4778997523,58,2.62089529554762,71,11.2957084402571,53,6.09613230156536,48,0.0837679369448675,64,3.03131595643768,62,2.72785513081459,61,848.201014141429,42,1.0417654384577,45,1.0371167333998,45,63820.6571648633,55,102859.4125,62,24781.9018297265,39,913.51746743567,44,8.8333,82,865.5833,38,13.0437,52,0.8122,45,17.25,25.5,0.41566265060241,41,0.5336,49,0.185,69
"L048",1109.00125,14,39.4088265909749,9,42.1253813761634,17,-0.128201937780255,17,573023.36896875,33,6556.07005634452,48,95.7971855277167,33,94.9729741742235,44,107.993326939839,26,939864.712891373,48,0.923500521321477,7147.9264305521,80,0.972502654893219,82,22.0127259565728,57,1.76522242054109,45,6.93006974099074,45,264.685635843777,55,139.930392881259,48,0.171782943172182,62,0.00983645985496568,62,19580.5148519036,48,1.78013960802041,45,11.3359546348466,56,8.10443387803368,67,0.0768250038873319,53,2.55678438843819,51,2.24433262970972,49,971.718132338957,11,1.19085248476886,12,1.18029823004365,12,27259.14421875,20,42694.04478125,32,11824.24365625,12,1041.3152048505,12,9.1667,84,957.5833,45,15.4565,58,0.7027,38,26.25,67,1.59090909090909,94,1.2321,91,0.4215,97
"L049",1078.435,24,51.5092868158223,64,54.4004227564575,79,0.0939149201778347,79,925721.34295,89,9231.78932362369,65,102.940290695642,19,104.687761019463,23,100.477558327328,36,1317758.60325481,65,1.18736452165327,1527.05639451126,46,0.995122850636332,34,21.127132758854,56,2.82271348781768,75,11.0840526742776,75,266.126143603562,56,165.690386668856,65,0.137002339684841,47,0.00625654702637349,47,27453.3042344752,65,2.82621667528831,75,11.2569719675869,51,6.285343460211,51,0.0831571818865629,60,3.033350845645,63,2.76927940788735,64,882.887415451501,35,1.1132120794851,30,1.11239269624043,30,28009.649015625,24,26355.16205,15,29664.13598125,43,970.297736496188,30,7.1667,69.5,1172.9167,59,7.1622,34,0.5135,28,24.25,55,0.782258064516129,75,0.9568,81,0.2312,82
"L050",1145.4225,8,40.9203987157224,15,44.354852522622,26,-0.0834073500624055,26,659071.281275,48,215.48814750411,4,104.223560739133,15,112.832830616365,9,122.995487908261,7,44379.452535153,4,1.00362105579865,-272.382071833872,12,0.998610158943296,14,1.38342296758977,4,0.23971394391082,3,0.940669015651181,3,60.1293641562225,4,30.4067743737426,4,0.0479339244146135,4,0.000765887036595294,4,924.571927815687,4,0.251101526823931,3,2.41769591773802,4,1.85562574189341,4,0.0135036159538643,4,0.41335070776307,3,0.450418670710904,4,1003.07660775403,5,1.22602435092959,6,1.21857406891386,7,15076.217428125,9,24708.33940625,14,5444.09545,7,1073.39579616413,6,0.8333,12.5,118.9167,4,1.3966,8,0.2235,6,7.25,3.5,0.426470588235294,45,0.6093,60,0.0538,37
"L051",1023.18875,40,54.7308977117084,78,56.5069787228458,89,0.126914545484858,89,940801.30421875,91,14472.1537453205,78,84.7971435506786,48,96.6874307630921,42,86.8308061514705,55,2057859.3015806,78,1.18710526568038,9268.15656676243,86,0.978744628102093,78,43.6800028129599,84,2.36527363567948,59,9.28264205891987,59,355.251143603563,77,207.055714200138,78,0.214383411154387,86,0.0153200823260636,86,42872.0687829292,78,2.36527890260345,59,20.4885255292626,94,8.79312893056014,77,0.0991469194538652,71,3.33668425282724,70,3.0294902604198,69,805.502963378637,52,1.04004678917201,47,1.03450071358143,46,43403.81734375,39,36085.068625,27,50722.5660625,59,900.752595896582,49,8.1667,77,1872.9167,86,28.9755,79,1.1347,60,32.75,82.5,0.648514851485149,71,0.8567,77,0.1867,71
"L052",1072.6825,29,35.8662689422019,4,37.792134295842,8,-0.22248679078407,8,444054.266475,16,14549.9836392652,79,84.4867422062785,50,89.2667816332678,54,129.035636780786,4,2068851.27737156,79,0.806813769838375,8627.13290696528,84,0.957854173022197,92,43.5225982077031,83,2.43336859151486,63,9.55038820524307,63,364.333856396437,80,207.607967762738,79,0.213841263452758,85,0.0152426953183573,85,43101.0682785743,79,2.43390428349667,63,20.280282638008,93,9.41401546368959,83,0.103147592027252,74,3.46494141771599,73,3.0352620489014,70,969.287698024792,13,1.17321348556238,15,1.15225107801869,18,40124.856071875,36,76264.96418125,50,3984.7479625,5,1023.73329104885,15,6,58.5,1736.25,78,35.6488,84,1.2977,69,33.75,85,1.40625,90,1.1929,89,0.1983,75
"L053",916.06375,65,54.0395420533558,77,53.1951346803623,74,0.0744541963423108,74,735183.87061875,62,3847.11531668061,34,74.7412224588155,69,93.0527512375623,47,62.9773978770431,86,557276.951197316,34,1.05368668335233,4132.92862301111,69,0.986769805344728,68,16.7685843867819,41,0.780128924855233,20,3.06003204815339,20,182.695635843779,34,107.749415234039,34,0.162804331839426,55,0.00883508348856065,55,11609.9364832774,34,0.815426825741643,19,9.43441370431309,42,6.23550823698454,50,0.0429743989704836,22,1.27054902749779,21,1.12368035419187,21,718.43552132915,71,0.932775603350562,65,0.924964668503302,66,80005.90955625,66,91301.47458125,57,68710.34453125,73,808.224481697611,67,6.5,65.5,878,39,13.9048,54,0.9524,54,23.5,49,0.398305084745763,39,0.4073,30,0.1032,53
"L054",929.535,63,49.6066110871255,56,49.1398096094974,48,0.00557730975498397,48,637869.54385,41,6471.91254091879,47,73.3978904460866,73,94.9068476642434,45,56.1117105080632,97,927979.082251257,47,0.973311002603524,8703.35008246133,85,0.970421116956417,86,36.2471461173486,75,0.672984200025041,14,2.64203432351814,14,223.030635843778,41,139.042790344919,47,0.265614001614097,97,0.0235169326178178,97,19332.8975469012,47,0.819630824914901,20,7.22421744951994,25,7.86333778521605,64,0.046459968794076,26,1.35817283000865,23,1.23408862074104,22,751.567853535766,61,0.96356466368658,61,0.952804155211912,62,78792.696359375,65,101065.87900625,61,56519.5137125,63,835.96575763699,61,2.5,34.5,1099,54,26.6522,77,1.1739,64,23.5,49,0.382113821138211,35,0.4866,42,0.0424,26
"L055",832.01,83,50.9343507387468,63,48.1004595180014,45,-0.0129911785454801,45,538765.64685,28,5669.70274340081,42,77.3999828500715,66,74.049454816401,87,77.0357162183178,65,814682.375463341,42,0.899281781507569,4441.71949694516,71,0.980800172535035,76,18.3069785333435,48,1.32436582422586,31,5.19631028180756,31,207.516772159085,37,130.278737669735,42,0.142509093044782,52,0.00676961386681541,52,16972.5494888196,42,1.32549509604309,30,13.2887449945411,66,5.97006020849779,47,0.058917188855345,39,1.91561396687829,36,1.77630369332496,34,681.535412032509,76,0.861154918245153,82,0.85931182518948,82,119538.527346875,81,172305.76053125,86,66771.2941625,71,753.001084454584,82,6.5,65.5,1124.25,56,14.9057,57,1.283,68,24.75,58.5,0.325657894736842,29,0.3699,26,0.0828,44
"L056",779.40625,94,50.7681021121655,62,46.6121680422065,34,-0.0402910222892986,34,469711.16056875,20,6983.51334094088,49,70.0728989280115,80,77.0344585907881,82,63.2071879681809,85,1000232.85677746,49,0.84348250763618,1685.12220049645,48,0.989714928500265,56,16.3583730987048,40,2.43699399299402,64,9.56939531494247,64,227.62885639644,44,144.354371309625,49,0.122568833490463,38,0.00500770631440431,38,20838.1845161972,49,2.44050722761954,64,9.8682146117274,45,5.87306589028391,46,0.0749742985197677,50,2.70966568891731,54,2.52318022924228,55,623.980356840441,88,0.801313281268665,88,0.797670666772458,87,148561.64814375,93,210136.32603125,92,86986.97025625,87,699.792149248856,87,4.5,46.5,878.25,40,8.3784,37,1.1351,61,22.75,43,0.25561797752809,20,0.2967,20,0.052,34
"L057",953.9,61,60.2976784103915,95,60.4003751876219,99,0.184789643431532,99,992494.55925,99,16774.4830416441,85,73.6865659662752,72,85.3162284559596,68,76.3408371340704,68,2383019.0391229,85,1.2214778472646,8066.94136897918,83,0.982272294549469,73,37.036767907601,78,3.74223309037761,88,14.6942535948149,88,377.902915762644,86,222.814339712971,85,0.169915733857044,60,0.00962378553739259,60,49646.2299817271,85,3.7426494585578,88,16.4273985882435,79,8.65513300827897,74,0.120437175983037,86,4.35849583068797,89,3.91385104841399,88,732.184811962558,68,0.956909318105181,62,0.948218539988092,63,65327.730890625,56,63191.1584,45,67464.30338125,72,825.152336705617,64,12.8333,92.5,1767,81,42.5642,92,1.6201,81,24.5,56.5,0.362962962962963,33,0.6042,58,0.213,78
"L058",606.8525,104,69.9482615761153,104,57.6534238671396,93,0.144360578513442,93,540556.876475,29,10592.806391192,69,27.3792858246033,104,58.1064139390243,103,39.6264053745938,104,1509976.09064369,69,0.889568151022686,11014.2746624937,92,0.956546075321726,94,30.5640646521113,69,2.43968700925302,65,9.57806325503486,65,289.762084237357,63,177.363567909939,69,0.184194321739818,72,0.0113091827203972,72,31457.8352217437,69,2.44629002732943,65,15.0590242009265,71,9.37874238844244,82,0.0993504560493643,72,3.37930987364883,71,3.22556097667948,76,388.745932659111,104,0.579579845666229,104,0.538513105685875,104,253306.864159375,104,318008.21235625,102,188605.5159625,104,482.857154847303,104,13,94.5,1113,55,11.3333,46,3.3333,103,23.5,49,0.227053140096618,15,0.2833,16,0.1275,59
"L059",833.37375,82,55.9249769176341,83,52.8507244707553,70,0.06881226064978,70,651647.17251875,43,2344.48011543365,18,71.9691312719571,75,77.9287472171124,79,71.119610179821,75,345058.625851974,18,0.993146651005622,2848.63153425483,60,0.989015479787133,59,8.24018958220879,22,0.766662180461358,18,3.00731106687587,18,153.754364156224,23,84.7863277416596,18,0.0989957270302984,23,0.00326671799008578,23,7188.72137191612,18,0.769755127007175,16,8.72223909249415,38,4.06567663952298,22,0.0351086684981336,16,1.09635002628967,15,0.931723144028107,14,655.275644343141,83,0.846375449590917,83,0.841915053177734,83,115326.64318125,80,149385.11940625,80,81268.16695625,84,735.978728779267,83,7,68,532.6667,22,16.6082,65,1.5258,80,17.5,28.5,0.209580838323353,11,0.2475,12,0.0867,47
"L060",973.71177631579,54,59.146557687236,93,59.7747608830043,98,0.175746065744268,98,995041.163979969,100,16258.3428256711,83,71.2438123178796,78,99.6398201071782,36,67.6949277690027,82,2310124.15939009,83,1.22458861951316,6854.27699567326,78,0.98475508048295,70,50.7689096489339,92,2.86026929208271,78,11.2290014848589,78,403.603248866719,87,219.380005137114,83,0.250562106308318,89,0.0209271230392202,89,48127.5866539603,83,2.87580910267389,78,18.3736964722858,88,12.2844385305627,97,0.121688538804996,88,4.0821565501691,84,3.64354996488424,84,737.72589321493,66,0.974491014881756,59,0.961645988401725,59,57108.9048077909,51,44259.4247530818,34,69958.3848625,74,837.316379966353,60,5.6667,54.5,1922,90,42.0246,89,1.5172,79,35,89,0.642201834862385,70,0.6999,66,0.1045,54
"L061",1071.20375,30,52.5522850855922,71,55.3411911831403,83,0.108807376401911,83,950711.25006875,93,15721.7231623777,81,92.6546832455347,37,96.4604664855299,43,82.9344737545677,60,2234336.9515588,81,1.1918750765075,10515.8882126348,88,0.976341349812234,81,40.7383000533249,80,3.38840787837238,85,13.3046591921147,85,341.605415762644,73,215.751446092045,81,0.206502323857059,83,0.0142144032527885,83,46548.6864908086,81,3.39642566179931,85,15.9295511172097,75,10.6233229305232,91,0.121179457973151,87,4.24098528538456,86,3.85929643073611,86,875.46892087725,36,1.10628512380958,33,1.10104604021948,33,30287.7672625,27,31731.7463125,21,28843.7882125,42,961.647462179924,34,12.8333,92.5,1764.6667,80,16.7671,66,0.8767,51,31,78.5,1,85,1.1369,84,0.401,95
"L062",1016.67625,42,52.8158390224597,72,54.3798521826579,78,0.0935864162536719,78,864997.75051875,81,5761.30621089804,43,93.1159476726866,36,103.741107901945,27,87.4129197532666,52,827619.603642155,43,1.14871190915674,665.44550532581,30,0.996772639606684,27,14.1001456131396,36,2.193483288206,53,8.61323432957342,53,226.74114360356,43,131.309082229213,43,0.118493264171927,32,0.00468021788470606,32,17242.0750758782,43,2.19818472632648,53,8.8148373526489,39,5.26605151325254,36,0.0657544192257725,46,2.3794883770482,48,2.18737811104115,48,821.483326428884,49,1.04367266732329,44,1.0416988948952,43,42409.4167375,38,43602.015025,33,41216.81845,54,908.471670203182,46,2,30,922.6667,42,6.0041,29,0.5432,29,24,53.5,0.571428571428571,65,0.5945,57,0.0452,28
