"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L054",34.6993347911875,104,0.10397306452098,24,128,0.121770116429661,44,148,0.369179395301195,44,148,1.85568038861826,28,132,1.12327871711068,27,131,0.093252674014489,23,127,0.00289868707028419,23,127,1.26175507631382,27,131,0.124158930554417,40,144,0.450649676034789,35,139,0.539003900253708,33,137,0.0555407728972292,38,142,0.192793030395544,40,144
"L055",39.86288134902,5,0.206307088697325,50,55,0.179190716957299,62,67,0.543263887955681,62,67,2.77038955665761,55,60,1.59918249301595,53,58,0.129602194026435,49,54,0.00559890956548859,49,54,2.55738464596871,53,58,0.180177361386604,57,62,0.649671483888773,55,60,0.716751649810113,55,60,0.0762892633001458,58,63,0.267134382052497,59,64
"L056",40.0125,4,0.656288754244246,94,98,0.297478592705968,94,98,0.901951602345654,94,98,4.28331723431114,88,92,2.80437889816371,95,99,0.236606857440855,93,97,0.0186609349960123,93,97,7.86454100446591,95,99,0.309062018800805,95,99,1.08565425474441,94,98,1.37729028806317,98,102,0.139619750305387,100,104,0.482916911275452,101,105
"L057",35.7150852043925,93,0.473948656305116,80,173,0.27954513592706,92,185,0.847621082844645,92,185,3.92417956220841,80,173,2.4426398339061,84,177,0.195458537248694,75,168,0.0127346799277997,75,168,5.96648935818481,84,177,0.28381517573783,90,183,0.943925743061591,83,176,1.10509754606051,82,175,0.117007790310562,88,181,0.409980386515762,91,184
"L058",37.05,70,0.144876891180998,38,108,0.0578472490932191,16,86,0.175312830421449,16,86,2.02678586842922,34,104,1.18783840868257,34,104,0.122471414024173,42,112,0.00499974908436012,42,112,1.41096008514155,34,104,0.0939288997090988,21,91,0.42581170797178,30,100,0.551865049281718,35,105,0.0461560374203994,26,96,0.149513957052519,23,93
"L059",38.6125,25,0.356105710448895,66,91,0.217335690329509,75,100,0.658784261021719,75,100,3.48331723431115,72,97,2.06080473535451,66,91,0.173344075139605,67,92,0.0100160561286684,67,92,4.24691615725958,66,91,0.218147648476058,68,93,0.879315991067494,79,104,0.898698803479566,68,93,0.093537677523445,69,94,0.324749928018041,70,95
"L060",38.5208570449638,28,0.159793584624221,41,69,0.0962063202303228,30,58,0.291731481830989,30,58,1.97946091653757,33,61,1.29184285256454,39,67,0.125373324545246,45,73,0.00523949016917582,45,73,1.66885795572208,39,67,0.120864055330373,38,66,0.449629576530496,34,62,0.596690776823307,41,69,0.0548368700523215,37,65,0.184499204775512,35,63
"L061",38.7875,21,0.336374760447101,63,84,0.243415902319979,79,100,0.738138447359647,79,100,3.40218139488858,69,90,2.07669156584153,68,89,0.163356830980666,60,81,0.00889515140934866,60,81,4.31264785963734,68,89,0.248098576819502,77,98,0.770592541971702,65,86,0.765348627696402,60,81,0.0829768615641475,63,84,0.293768486506611,65,86
"L062",39.8625,6,0.270168621909234,57,63,0.233116959550828,76,82,0.706903167758236,76,82,3.4539672633178,71,77,1.89722639490112,61,67,0.142584035322841,53,59,0.00677673570964838,53,59,3.5994679935095,61,67,0.233549863976556,74,80,0.714266938201769,60,66,0.64520079384916,48,54,0.0746903141105453,57,63,0.268615439193062,60,66
"L063",38.9877546092454,19,0.450910101179501,77,96,0.204282474281178,69,88,0.619293708786514,69,88,3.76988259755895,76,95,2.24027635925585,75,94,0.203523722502104,82,101,0.0138073018737045,82,101,5.01883816584067,75,94,0.223522408318932,71,90,0.873421200664183,78,97,1.15960270273282,88,107,0.111254586199856,82,101,0.377995691928898,81,100
"L064",37.7864496741324,45,0.121555666359526,29,74,0.104851729934487,35,80,0.317951674012574,35,80,1.85816856678817,29,74,1.16146465828522,32,77,0.106402409317317,30,75,0.00377382423617664,30,75,1.34900015244561,32,77,0.119083898117368,35,80,0.412627637063902,28,73,0.523489499993777,30,75,0.0502753448827002,31,76,0.171658563123519,33,78
"L065",38.95,20,0.0576588286084352,14,34,0.0523920373076879,12,32,0.15883839020047,12,32,1.17718139488859,9,29,0.76812272036914,12,32,0.0758123564188861,14,34,0.00191583779526141,14,34,0.590012513547288,12,32,0.0681934150211327,8,28,0.276517785994141,9,29,0.386556169357692,15,35,0.0349138899003725,11,31,0.116463055002239,12,32
"L066",37.6,52,1.37979693891462,103,155,0.437810340402092,103,155,1.32712450691347,103,155,6.54168276568888,103,155,4.0780419134956,103,155,0.339291440641307,103,155,0.0383728938974846,103,155,16.6304258482269,103,155,0.437927263893863,103,155,1.73399449669128,103,155,1.67545384792499,103,155,0.179485851752104,103,155,0.628170355702878,103,155
"L067",35.6325464938483,96,0.562172296590778,89,185,0.266512659674308,88,184,0.808134153776871,88,184,4.28925698329671,89,185,2.57746983562191,90,186,0.221308591914814,89,185,0.0163258309517725,89,185,6.64335075354085,90,186,0.283123312356429,89,185,0.955371181121713,85,181,1.22838090222958,93,189,0.12311390803278,93,189,0.42511829354371,93,189
"L068",37.49275458488,56,0.442049987189491,75,131,0.209315827359569,72,128,0.634591904175156,72,128,3.61011749990254,74,130,2.23142773315331,74,130,0.20052124775086,78,134,0.013402923599854,78,134,4.97926972828573,74,130,0.227534708101067,72,128,0.860032347494162,75,131,1.1497360624482,87,143,0.111376820042763,83,139,0.379767176823933,82,138
"L069",37.9625,39.5,0.437266137403089,74,113.5,0.251095964395436,84,123.5,0.761212704107784,84,123.5,3.81668276568887,77,116.5,2.30619368881883,78,117.5,0.190509264947398,73,112.5,0.0120979266769327,73,112.5,5.31852933034781,78,117.5,0.253035633569974,80,119.5,0.952575566179988,84,123.5,1.05496933441521,80,119.5,0.110374596499429,80,119.5,0.384370473878666,83,122.5
"L070",40.1875,3,0.674850959044992,95,98,0.36523926658003,101,104,1.10752098001152,101,104,5.8460327366822,102,105,2.99041867950123,99,102,0.225901779649358,91,94,0.0170105380162491,91,94,8.9426038787099,99,102,0.365247160889386,101,104,1.14156022933756,97,100,1.03772246365166,78,81,0.121641281642362,91,94,0.438111877603485,94,97
"L071",37.9625,39.5,0.311186349178296,61,100.5,0.172113854294203,58,97.5,0.52155774236709,58,97.5,3.53113583942256,73,112.5,1.86426815615275,59,98.5,0.167328763708822,62,101.5,0.00933297172144093,62,101.5,3.47549575804517,59,98.5,0.177418970245541,55,94.5,0.816781683808574,69,108.5,0.735058862180865,57,96.5,0.0668991368390669,51,90.5,0.221845299284322,49,88.5
