"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L060",88.6913403573993,80,0.354790836934396,78,158,0.271582930103278,89,169,0.86686258707988,89,169,2.89026428456227,76,156,1.93748154977763,81,161,0.186470348711826,74,154,0.0115903969829033,74,154,3.75383475572874,81,161,0.273953662249655,88,168,0.959956066931716,79,159,0.948117118634039,81,161,0.114904608048123,85,165,0.369905733395195,88,168
"L061",91.8125,13.5,0.463175916683989,91,104.5,0.293636476554295,92,105.5,0.937303082231379,92,105.5,3.43512312277922,86,99.5,2.17606975788507,90,103.5,0.217288298006602,86,99.5,0.015738068150202,86,99.5,4.73527959118199,90,103.5,0.297197232959285,92,105.5,1.09695240606543,90,103.5,1.12825078665727,94,107.5,0.132715485802885,94,107.5,0.423349665798614,93,106.5
"L062",92,10,0.0518796763223953,14,24,0.0738586353895406,24,34,0.235759008390359,24,34,1.01401195736021,11,21,0.670570910421046,14,24,0.0799027142232694,14,24,0.00212814791341515,14,24,0.44966534590291,14,24,0.0790912147462673,20,30,0.313110908963151,15,25,0.379916554552794,20,30,0.0397078576350523,19,29,0.122767885856244,19,29
"L063",90.0897247839649,55,0.248080028849241,66,121,0.086172916011656,30,85,0.275037129570768,30,85,2.03603588332967,51,106,1.33754363340317,56,111,0.188348979711944,75,130,0.0118251127195101,75,130,1.78902297125736,56,111,0.117696735527602,34,89,0.544930941448181,44,99,0.660416603845722,58,113,0.058928850230961,39,94,0.173896768206522,37,92
"L064",89.1903885519176,71,0.143875803863735,44,115,0.00275580534744735,1,72,0.00879797110123205,1,72,1.5888605676845,29,100,0.978744969617162,34,105,0.147004635522981,57,128,0.00720345428841483,57,128,0.9579417155509,34,105,0.0649110973622535,15,86,0.379421466852769,24,95,0.388375641044649,21,92,0.0263029120112598,9,80,0.0686357327356344,5,76
"L065",91.1625,25,0.0860560277992734,26,51,0.0369622020907552,9,34,0.118083317718918,9,34,1.29437428584056,21,46,0.778072790325833,21,46,0.111313976348936,31,56,0.00413026711020382,31,56,0.605397267045429,21,46,0.0590716854471027,12,37,0.34313016650886,21,46,0.401236479005612,23,48,0.0324023901410379,16,41,0.0907918404422606,14,39
"L066",90.3875,52,0.440922676071081,89,141,0.271302251044918,88,140,0.865956375120189,88,140,4.06487687722081,94,146,2.07832794271518,87,139,0.218833981816894,87,139,0.0159627705326122,87,139,4.31944703747071,87,139,0.278566196211017,89,141,0.995525174543924,84,136,1.08973273749804,92,144,0.123747094490868,91,143,0.392157015239028,91,143
"L067",86.7077262060969,101,0.534529664211797,93,194,0.344170879185832,98,199,1.09860241564561,98,199,3.9705356304459,93,194,2.41294075612509,95,196,0.22300477803203,91,192,0.0165770436750384,91,192,5.8222830925695,95,196,0.344312749706988,98,199,1.23855329976795,95,196,1.05552302593007,90,191,0.137614414842684,98,199,0.449697761764538,98,199
"L068",92.6660479557584,5,0.0597664976183659,16,21,0.0326894907747495,8,13,0.104436775815326,8,13,1.26271832913429,19,24,0.650771786205922,13,18,0.0924809618894813,23,28,0.00285090943733457,23,28,0.423503917721646,13,18,0.0500205132344513,6,11,0.291855049639193,12,17,0.33434615161396,13,18,0.0269059848692531,11,16,0.075187436367951,10,15
"L069",89.775,60,0.24652619429447,65,125,0.151125220853027,55,115,0.482787550999444,55,115,2.47888883458102,64,124,1.47692785873942,64,124,0.167827237856508,66,126,0.00938866058884834,66,126,2.1813158999206,64,124,0.153590091433763,53,113,0.874886133449892,72,132,0.70709498601066,63,123,0.071621809300651,53,113,0.215728426058344,52,112
