"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L064",1.54168864767558,46,0.0018520271884443,11,57,0.011309397159671,6,52,0.049165268605128,6,52,0.10523085930823,11,57,0.0568913069291291,9,55,0.0327414211981791,12,58,0.000357333554025525,12,58,0.00323662080410438,9,55,0.0113097444323888,6,52,0.089595908942868,9,55,0.0517774132114847,7,53,0.0109626059017465,8,54,0.0156149354663548,8,54
"L065",1.34069976663752,81,0.0123738505894733,51,132,0.0601517752748637,55,136,0.261416590675477,55.5,136.5,0.298213390498789,49,130,0.173281729223255,46,127,0.0741505363917241,48,129,0.00183276734906013,48,129,0.0300265576826016,46,127,0.0601960307132024,55,136,0.28574347319896,49.5,130.5,0.173035082651869,51,132,0.0478235546708763,53,134,0.075320578715107,53,134
"L066",1.3528182861774,79,0.003214532531827,17,96,0.0130274127454274,10,89,0.056640327852973,10,89,0.139457756029194,17,96,0.0737014697497694,15,94,0.043693869966281,21,100,0.000636384757543423,21,100,0.00543190664327618,15,94,0.0130621728998305,10,89,0.114892171555156,16,95,0.0674195670346861,15,94,0.0119220955598918,10,89,0.0158039346009835,9,88
"L067",1.94611561984878,5,0.22791030719384,98,103,0.246827709576446,98,103,1.07271161386112,98,103,1.23377551150535,99,104,0.73245704031296,99,104,0.322784210860124,96,101,0.0347298822601977,96,101,0.536493315904021,99,104,0.246942187395333,98,103,1.20505596109208,99,104,0.732928180929104,99,104,0.200636406227516,99,104,0.314533678329711,99,104
"L068",1.34069976663752,81,0.0123738505894733,52,133,0.0601517752748637,56,137,0.261416590675477,55.5,136.5,0.298213390498789,50,131,0.173281729223255,47,128,0.0741505363917242,49,130,0.00183276734906014,49,130,0.0300265576826016,48,129,0.0601960307132024,56,137,0.28574347319896,49.5,130.5,0.173035082651869,52,133,0.0478235546708763,54,135,0.0753205787151071,54,135
"L069",1.66115601571251,21.5,0.0053014195657219,26,47.5,0.0457675879836231,39,60.5,0.198898783656175,39,60.5,0.222683444001999,35,56.5,0.120548059451766,27,48.5,0.0449468811020068,23,44.5,0.00067340737359931,23,44.5,0.0145318346375865,27,48.5,0.0457989966001183,39,60.5,0.201474695426162,29,50.5,0.100403465754643,27,48.5,0.031307158493442,29.5,51,0.0509865312438038,33,54.5
"L070",1.38427542460282,75,0.0655558506400609,84,159,0.116667171646719,88,163,0.50705004180457,88,163,0.583756800939798,80,155,0.377329613906183,86,161,0.179867240698149,83,158,0.0107840747587886,83,158,0.142377637530589,86,161,0.116711679981825,88,163,0.614578180831595,87,162,0.387062380669479,83,158,0.100910950318182,89,164,0.155713692348078,89,164
"L071",1.20348407613123,95.5,0.0112533373170098,41,136.5,0.0664141133980798,61,156.5,0.288624940719135,61,156.5,0.318004256127176,54,149.5,0.17500822383843,51,146.5,0.0661807801804094,40,135.5,0.00145996522176256,40,135.5,0.030627878411082,51,146.5,0.0664903412398297,61,156.5,0.29149341416462,54,149.5,0.145672878234022,41,136.5,0.044994051781187,45,140.5,0.0733020268617676,48,143.5
"L072",1.72492920624427,18,0.0267587947473492,62,80,0.0922301863688497,74,92,0.400825045391971,74,92,0.458900930744732,68,86,0.259042663022295,65,83,0.106856733083619,57,75,0.00380612046843463,57,75,0.0671031012656825,65,83,0.0922802722401184,74,92,0.4291992297932,67,85,0.249023339612876,64,82,0.0709976101522613,70,88,0.112710726345896,71,89
"L073",1.925,7,0.185348381006358,93,100,0.221740460973985,97,104,0.963649226360087,97,104,1.25990947453687,101,108,0.642955496860018,95,102,0.314221529256148,95,102,0.0329117231493574,95,102,0.413391770942513,95,102,0.22364653230325,97,104,1.00646751625782,96,103,0.669468004722962,95,102,0.170510746738886,96,103,0.26748568920213,96,103
"L074",1.85625,8,0.0272641967535628,63,71,0.0493362860689419,44,52,0.21442487617728,44,52,0.360192349854552,57,65,0.210688387158027,56,64,0.136278373281902,73,81,0.00619059834145378,73,81,0.0443895964832505,56,64,0.0511606022107573,43,51,0.294194201370696,56,64,0.278831361630515,68,76,0.0548619290546305,58,66,0.0791476663728772,58,66
"L075",1.81875,11.5,0.0540268994396702,82,93.5,0.108748674920148,81,92.5,0.472610677502307,81,92.5,0.634909474536873,84,95.5,0.335463107948369,79,90.5,0.174663901133946,82,93.5,0.0101691594531096,82,93.5,0.112535496794379,79,90.5,0.109916785499383,81,92.5,0.516975665966473,79,90.5,0.391033183287896,84,95.5,0.0931116145305725,84,95.5,0.142864372408206,85,96.5
"L076",1.39375,74,0.141509668513931,92,166,0.123302668095701,89,163,0.535935835018592,89,163,0.832462278172676,92,166,0.506830475671318,89,163,0.288149405625021,92,166,0.0276766933206844,92,166,0.256877131069214,89,163,0.124381120948485,89,163,0.78491367556717,90,164,0.6091895823454,93,167,0.129259473165541,91,165,0.18836810373422,91,165
"L077",1.425,68,0.0427631864500464,75,143,0.0533245827503155,47,115,0.231802707437438,47,115,0.507345371972773,71,139,0.267506939451907,67,135,0.163143803455157,80,148,0.00887196686860501,80,148,0.0715599626549264,67,135,0.0542986870110369,48,116,0.403509688693824,66,134,0.320920068784117,77,145,0.0609923565966892,62,130,0.0853221185037818,60,128
"L078",1.975,2,0.0463639405463007,78,80,0.140469021011906,92,94,0.610454612595679,92,94,0.709909474536874,88,90,0.363200246659047,83,85,0.128379582775061,71,73,0.00549377242449957,71,73,0.131914419173193,83,85,0.14049831016476,91,93,0.611004241824979,86,88,0.242101672628023,61,63,0.08607894761781,81,83,0.144006298248913,86,88
"L079",1.71875,19,0.189472287636658,94,113,0.0740694693197372,67,86,0.321966634123252,67,86,0.785192349854552,90,109,0.511980258685411,91,110,0.378546883068614,101,120,0.0477659142269875,101,120,0.26212378528358,91,110,0.0846610986025256,71,90,0.630877265800671,89,108,0.669634535222141,96,115,0.108689397678293,90,109,0.145751652760672,87,106
"L080",1.65625,23,0.0557364651615017,83,106,0.0168238535009436,15,38,0.0731153658410147,15,38,0.467820597145002,69,92,0.259661892636661,66,89,0.215692411667975,86,109,0.0155077388170491,86,109,0.067424298487653,66,89,0.0313568795242946,25,48,0.247108190496136,42,65,0.275777558707748,67,90,0.0368877635592224,40,63,0.0466770639446956,29,52
"L081",1.9625,3,0.763390164464107,104,107,0.502310140014425,104,107,2.18299719907615,104,107,2.28003772182733,104,107,1.39660619832825,104,107,0.561793162611135,104,107,0.105203852518874,104,107,1.95050887320889,104,107,0.502339193121934,104,107,2.32479545305524,104,107,1.24464340956309,104,107,0.374383706418437,104,107,0.600176733829936,104,107
"L082",2.00625,1,0.189480744363772,95,96,0.0998784783151288,76,77,0.434254162116265,76,77,1.11765462802723,95,96,0.566750348127287,94,95,0.334441631973554,97,98,0.0372837350657113,97,98,0.321205957102401,94,95,0.0999410977453319,76,77,0.886653768397923,95,96,0.468714855090478,88,89,0.0811442806635368,74,75,0.105532452598965,70,71
"L083",1.6125,33,0.0932673685506317,86,119,0.0552526644344033,50,83,0.240224217827956,50,83,0.62012824729045,83,116,0.373468515356284,85,118,0.253752369087404,89,122,0.0214634216058234,89,122,0.139478731962427,85,118,0.0594542012783491,51,84,0.519832679889033,80,113,0.446736341165224,86,119,0.0683951910552182,69,102,0.0874800809850736,61,94
"L084",1.575,38,0.0284979490383695,65,103,0.0673218794648386,63,101,0.292583038719599,63,101,0.402307650145449,63,101,0.232658762295841,61,99,0.130945848721614,72,110,0.00571560509914128,72,110,0.0541300996730328,61,99,0.0683032192668718,63,101,0.351215566485675,61,99,0.29217663932839,73,111,0.0646752882440575,64,102,0.0967467933962389,65,103
"L085",1.81875,11.5,0.037024467097222,70,81.5,0.0695332886059111,64,75.5,0.302224481122436,64,75.5,0.417654628027227,65,76.5,0.26782331775339,68,79.5,0.14140715001879,75,86.5,0.00666532735881217,75,86.5,0.0717293295324331,68,79.5,0.0695391623741552,64,75.5,0.429329612180681,68,79.5,0.266534114444519,66,77.5,0.0648968124419664,65,76.5,0.0975996376122767,66,77.5
"L086",1.0625,102,0.237829565499967,99,201,0.2679122795473,100,202,1.16431077843551,100,202,1.21996227817268,98,200,0.754479710152357,101,203,0.337075655384413,98,200,0.0378733324842773,98,200,0.569239633031584,101,203,0.26911958839845,100,202,1.21709056217073,100,202,0.783390116576177,101,203,0.207305842611043,101,203,0.326412647914102,101,203
"L087",1.61875,31,0.101863795581575,88,119,0.0746057002152865,69,100,0.324276103057096,69,100,0.650282875317678,86,117,0.392364073048234,87,118,0.268800068508976,90,121,0.02408449227681,90,121,0.153949565819,87,118,0.0792939961512609,68,99,0.527978975473889,81,112,0.521492865904424,91,122,0.0940607787060465,85,116,0.131174708766655,76,107
"L088",1.85625,9,0.24222665445645,100,109,0.193708934872991,96,105,0.841880395898421,96,105,1.13490947453687,96,105,0.681229732023112,97,106,0.376701071680045,100,109,0.0473012324682981,100,109,0.46407394779228,97,106,0.19594213204317,96,105,1.0446427744918,97,106,0.849622123966572,102,111,0.188748287093993,97,106,0.281619855199803,97,106
"L089",1.0375,103,0.221658464012932,97,200,0.278526781366485,101,204,1.21043444488024,101,204,1.24009052546313,100,203,0.754156785927588,100,203,0.309557273308831,94,197,0.0319419018194661,94,197,0.56875245776063,100,203,0.279266137481883,101,204,1.23782705997345,101,204,0.706867614378278,97,200,0.200956186399434,100,203,0.321894865095425,100,203
"L090",1.68125,20,0.115330089465308,90,110,0.181755264368413,94,114,0.789877861789346,94,114,0.784909474536875,89,109,0.515536966733937,92,112,0.243413429344619,87,107,0.019750032528436,87,107,0.265778364069229,92,112,0.183101189034226,94,114,0.814611486242922,92,112,0.492353648399971,90,110,0.131079499875745,92,112,0.208387249536611,93,113
"L091",1.60625,36,0.0992197096965642,87,123,0.190000878145362,95,131,0.825718370900885,95,131,0.934909474536873,93,129,0.511958851343034,90,126,0.199888689483535,84,120,0.0133184960611484,84,120,0.262101865468479,90,126,0.190169460195429,95,131,0.851438460915628,94,130,0.467217797674554,87,123,0.137898630327178,93,129,0.221562763323087,95,131
"L092",1.9375,6,0.416457851017174,103,109,0.358284159065393,103,109,1.55704236926931,103,109,1.95990947453687,103,109,0.9973251264031,103,109,0.451493360779514,102,108,0.0679487516093267,102,108,0.994657407754959,103,109,0.360398914431789,103,109,1.59485529214022,103,109,0.897367092773459,103,109,0.248535518232955,103,109,0.398884376336675,103,109
"L093",1.4625,57,0.0042191877046726,21,78,0.0140745956375731,12,69,0.0611749367317165,12,69,0.127307650145448,14,71,0.0784501489995981,16,73,0.0555916987510605,29,86,0.00103014565667622,29,86,0.00615442587805914,16,73,0.0152472428649362,14,71,0.1014188603552,13,70,0.104373432246844,30,87,0.0183635467506289,17,74,0.0254505601086294,17,74
"L094",1.475,51,0.0117330274382971,45,96,0.0176859873254812,16,67,0.0768686851033934,16,67,0.242820597145001,39,90,0.124848439888278,31,82,0.0961571220338897,55,106,0.00308206403928012,55,106,0.0155871329425369,31,82,0.0209198094920467,20,71,0.141870657808327,18,69,0.159848004737004,45,96,0.0259808797347983,24,75,0.0352345704933954,22,73
"L095",1.625,29,0.0707200742279408,85,114,0.0922651234539388,75,104,0.401017931184153,75,104,0.605037721827324,82,111,0.360916313939977,82,111,0.20374239118263,85,114,0.0138369873216053,85,114,0.13026058566802,82,111,0.0931728382826553,75,104,0.55714317145931,84,113,0.442580640349612,85,114,0.0951586785216997,86,115,0.139671258948805,83,112
"L096",1.5625,41,0.021140495156061,57,98,0.0366878879245927,32,73,0.159465129043101,32,73,0.292820597145001,44,85,0.181882620479643,54,95,0.120547426044671,63,104,0.00484389397533182,63,104,0.0330812876325417,54,95,0.0384157069198338,32,73,0.252870035467762,43,84,0.240403303526174,60,101,0.0445919240101065,44,85,0.062691756875276,42,83
"L097",1.55625,43,0.0421650007543581,74,117,0.111268818993128,82,125,0.483558527454657,82,125,0.584909474536874,81,124,0.315094818764238,77,120,0.143957448075516,77,120,0.00690791561880499,77,120,0.0992847448120681,77,120,0.111878375676611,82,125,0.504668359169838,74,117,0.328191162946147,79,122,0.085963120515851,80,123,0.135224552654857,81,124
"L098",1.51875,48,0.323593712629596,102,150,0.134580726073735,90,138,0.584865642549581,90,138,1.05028287531768,94,142,0.67475327120066,96,144,0.501467155270498,103,151,0.0838231026050285,103,151,0.455291976995991,96,144,0.147309230880657,92,140,0.790799853883625,91,139,0.761674582446095,100,148,0.139079200047447,95,143,0.200538897149015,92,140
"L099",1.1125,101,0.264937856589083,101,202,0.279492586531131,102,203,1.21466363519527,102,203,1.31996227817267,102,203,0.804967040157885,102,203,0.339660613480183,99,200,0.038456444116578,99,200,0.647971935740547,102,203,0.279493532844402,102,203,1.33348612211014,102,203,0.727104161534283,98,199,0.214839818957785,102,203,0.342148473774905,102,203
"L100",1.0125,104,0.18956729243463,96,200,0.257072584731638,99,203,1.1172020547378,99,203,1.14009052546313,97,201,0.698943268617765,98,202,0.283324278764927,91,195,0.026757548979222,91,195,0.488521692746085,98,202,0.257548853034435,99,203,1.15309751168602,98,202,0.667028183578302,94,198,0.189703070646984,98,202,0.302962901448431,98,202
