plot,Unique ID,Lentil,Rep,Col,Row,Block,BlockRow,BlockCol,Name,Name_SNPset,ENV,DTE,DTF,DTM,lodging,yield,PRT
1213,2024_1213_L064,L064,1,28,9,6,8,3,IBC 1311,IBC_1311_ACT,Hunter_2024,14,46,80,4,624.9,27.17
1413,2024_1413_L064,L064,1,8,15,8,5,3,IBC 1311,IBC_1311_ACT,Hunter_2024,15,44,79,4,528.1,27.01
1419,2024_1419_L064,L064,1,2,15,7,5,2,IBC 1311,IBC_1311_ACT,Hunter_2024,15,44,80,3,549.7,26.96
1499,2024_1499_L064,L064,1,19,18,10,8,4,IBC 1311,IBC_1311_ACT,Hunter_2024,15,44,80,4,525.6,26.74
1527,2024_1527_L064,L064,1,14,19,9,9,4,IBC 1311,IBC_1311_ACT,Hunter_2024,15,45,81,4,477,26.96
1585,2024_1585_L064,L064,1,16,22,16,2,1,IBC 1311,IBC_1311_ACT,Hunter_2024,15,44,79,3,378.9,26.36
1608,2024_1608_L064,L064,1,8,23,14,3,3,IBC 1311,IBC_1311_ACT,Hunter_2024,15,45,78,4,418,27.07
1784,2024_1784_L064,L064,1,4,29,13,9,4,IBC 1311,IBC_1311_ACT,Hunter_2024,15,46,78,4,293.2,26.6
1794,2024_1794_L064,L064,1,14,29,15,9,4,IBC 1311,IBC_1311_ACT,Hunter_2024,15,44,86,3,592.3,27.72
2128,2024_2128_L064,L064,2,28,40,30,1,3,IBC 1311,IBC_1311_ACT,Hunter_2024,13,43,85,3,852.8,27.52
2374,2024_2374_L064,L064,2,27,49,36,1,2,IBC 1311,IBC_1311_ACT,Hunter_2024,13,44,86,3,871.8,27.7
2623,2024_2623_L064,L064,2,18,57,34,9,3,IBC 1311,IBC_1311_ACT,Hunter_2024,13,44,77,2,378.4,26.23
2673,2024_2673_L064,L064,2,28,60,42,2,3,IBC 1311,IBC_1311_ACT,Hunter_2024,13,46,84,3,797.4,28.01
2751,2024_2751_L064,L064,2,10,62,38,4,5,IBC 1311,IBC_1311_ACT,Hunter_2024,13,45,79,2,233.5,26.16
2872,2024_2872_L064,L064,2,9,66,38,8,4,IBC 1311,IBC_1311_ACT,Hunter_2024,13,45,82,2,534.5,27.4
3079,2024_3079_L064,L064,2,19,73,46,6,4,IBC 1311,IBC_1311_ACT,Hunter_2024,13,46,84,3,583.2,27.15
3122,2024_3122_L064,L064,2,2,75,43,8,2,IBC 1311,IBC_1311_ACT,Hunter_2024,13,46,77,1,262,25.88
3127,2024_3127_L064,L064,2,7,75,44,8,2,IBC 1311,IBC_1311_ACT,Hunter_2024,12,46,78,2,336.9,27
3135,2024_3135_L064,L064,2,15,75,45,8,5,IBC 1311,IBC_1311_ACT,Hunter_2024,13,46,79,2,416.7,26.1
3226,2024_3226_L064,L064,1,26,2,6,1,1,IBC 1311,IBC_1311_ACT,Clavet_2024,15,52,90,3,598.1,27.45
3404,2024_3404_L064,L064,1,24,8,5,7,4,IBC 1311,IBC_1311_ACT,Clavet_2024,15,54,86,4,569.6,26.54
3435,2024_3435_L064,L064,1,6,9,2,8,1,IBC 1311,IBC_1311_ACT,Clavet_2024,15,52,90,3,482.5,26.67
3469,2024_3469_L064,L064,1,29,10,6,9,4,IBC 1311,IBC_1311_ACT,Clavet_2024,15,55,91,4,439.9,27.13
3680,2024_3680_L064,L064,1,1,17,7,7,1,IBC 1311,IBC_1311_ACT,Clavet_2024,15,52,88,4,430,26.79
3739,2024_3739_L064,L064,1,2,19,7,9,2,IBC 1311,IBC_1311_ACT,Clavet_2024,15,53,87,4,393,26.53
3810,2024_3810_L064,L064,1,10,23,14,3,5,IBC 1311,IBC_1311_ACT,Clavet_2024,15,52,86,3,473.6,26.81
4073,2024_4073_L064,L064,1,28,32,24,3,3,IBC 1311,IBC_1311_ACT,Clavet_2024,15,53,86,3,646.8,26.38
4188,2024_4188_L064,L064,1,28,35,24,6,3,IBC 1311,IBC_1311_ACT,Clavet_2024,18,54,91,4,493.6,27.8
4231,2024_4231_L064,L064,1,11,37,21,8,1,IBC 1311,IBC_1311_ACT,Clavet_2024,15,52,86,3,617.9,26.36
4449,2024_4449_L064,L064,2,29,44,30,5,4,IBC 1311,IBC_1311_ACT,Clavet_2024,14,52,88,3,736.7,26.97
4642,2024_4642_L064,L064,2,19,51,34,3,4,IBC 1311,IBC_1311_ACT,Clavet_2024,14,52,87,3,614.6,27.08
4657,2024_4657_L064,L064,2,4,51,31,3,4,IBC 1311,IBC_1311_ACT,Clavet_2024,14,52,87,3,439.7,25.68
4713,2024_4713_L064,L064,2,8,53,32,5,3,IBC 1311,IBC_1311_ACT,Clavet_2024,14,51,85,3,617.1,26.36
4778,2024_4778_L064,L064,2,3,55,31,7,3,IBC 1311,IBC_1311_ACT,Clavet_2024,14,51,84,4,444.1,27.19
4842,2024_4842_L064,L064,2,2,59,37,1,2,IBC 1311,IBC_1311_ACT,Clavet_2024,14,52,86,4,384.2,26.14
4868,2024_4868_L064,L064,2,28,59,42,1,3,IBC 1311,IBC_1311_ACT,Clavet_2024,14,51,86,2,386.9,27.12
4997,2024_4997_L064,L064,2,24,64,41,6,4,IBC 1311,IBC_1311_ACT,Clavet_2024,14,53,88,3,477.3,26.62
5139,2024_5139_L064,L064,2,2,68,43,1,2,IBC 1311,IBC_1311_ACT,Clavet_2024,14,52,87,4,456.8,26.36
5294,2024_5294_L064,L064,2,27,74,48,7,2,IBC 1311,IBC_1311_ACT,Clavet_2024,14,53,86,3,505.6,26.6
7233,2025_7233_L064,L064,1,28,3,6,2,3,IBC 1311,IBC_1311_ACT,Hunter_2025,16,53,98,4,,
7256,2025_7256_L064,L064,1,5,3,1,2,5,IBC 1311,IBC_1311_ACT,Hunter_2025,16,57,96,4,,
7365,2025_7365_L064,L064,1,16,7,4,6,1,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,88,2,,
7796,2025_7796_L064,L064,1,5,22,13,2,5,IBC 1311,IBC_1311_ACT,Hunter_2025,16,55,91,3,,
7830,2025_7830_L064,L064,1,30,23,18,3,5,IBC 1311,IBC_1311_ACT,Hunter_2025,16,54,96,4,,
7961,2025_7961_L064,L064,1,20,28,16,8,5,IBC 1311,IBC_1311_ACT,Hunter_2025,16,56,95,3,,
8101,2025_8101_L064,L064,1,1,33,19,4,1,IBC 1311,IBC_1311_ACT,Hunter_2025,16,56,92,3,,
8162,2025_8162_L064,L064,1,2,35,19,6,2,IBC 1311,IBC_1311_ACT,Hunter_2025,16,57,91,3,,
8193,2025_8193_L064,L064,1,28,36,24,7,3,IBC 1311,IBC_1311_ACT,Hunter_2025,16,56,92,2,,
8246,2025_8246_L064,L064,1,26,37,24,8,1,IBC 1311,IBC_1311_ACT,Hunter_2025,17,53,96,3,,
8427,2025_8427_L064,L064,2,7,44,26,5,2,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,91,2,,
8498,2025_8498_L064,L064,2,18,46,28,7,3,IBC 1311,IBC_1311_ACT,Hunter_2025,16,53,92,3,,
8547,2025_8547_L064,L064,2,7,48,26,9,2,IBC 1311,IBC_1311_ACT,Hunter_2025,15,53,92,3,,
8746,2025_8746_L064,L064,2,26,54,36,6,1,IBC 1311,IBC_1311_ACT,Hunter_2025,16,53,91,3,,
8939,2025_8939_L064,L064,2,22,62,41,4,2,IBC 1311,IBC_1311_ACT,Hunter_2025,16,51,90,4,,
8963,2025_8963_L064,L064,2,3,63,37,5,3,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,92,4,,
8967,2025_8967_L064,L064,2,7,63,38,5,2,IBC 1311,IBC_1311_ACT,Hunter_2025,16,51,90,4,,
9090,2025_9090_L064,L064,2,10,67,38,9,5,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,93,4,,
9132,2025_9132_L064,L064,2,9,68,44,1,4,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,90,4,,
9188,2025_9188_L064,L064,2,13,70,45,3,3,IBC 1311,IBC_1311_ACT,Hunter_2025,16,52,91,2,,
5979,2025_5979_L064,L064,1,19,35,22,6,4,IBC 1311,IBC_1311_ACT,Clavet_2025,11,56,0,3,,
5068,2025_5068_L064,L064,1,8,4,2,3,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,4,,
5948,2025_5948_L064,L064,1,13,34,21,5,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,56,0,2,,
5502,2025_5502_L064,L064,1,22,18,11,8,2,IBC 1311,IBC_1311_ACT,Clavet_2025,11,53,0,2,,
5492,2025_5492_L064,L064,1,12,18,9,8,2,IBC 1311,IBC_1311_ACT,Clavet_2025,10,54,0,2,,
5067,2025_5067_L064,L064,1,7,4,2,3,2,IBC 1311,IBC_1311_ACT,Clavet_2025,11,54,0,3,,
5970,2025_5970_L064,L064,1,10,35,20,6,5,IBC 1311,IBC_1311_ACT,Clavet_2025,11,56,0,4,,
5407,2025_5407_L064,L064,1,14,15,9,5,4,IBC 1311,IBC_1311_ACT,Clavet_2025,11,54,0,3,,
5851,2025_5851_L064,L064,1,11,31,21,2,1,IBC 1311,IBC_1311_ACT,Clavet_2025,11,53,0,3,,
5550,2025_5550_L064,L064,1,10,21,14,1,5,IBC 1311,IBC_1311_ACT,Clavet_2025,11,54,0,2,,
6631,2025_6631_L064,L064,2,10,57,32,9,5,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,2,,
7050,2025_7050_L064,L064,2,11,72,45,5,1,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,4,,
6332,2025_6332_L064,L064,2,9,47,26,8,4,IBC 1311,IBC_1311_ACT,Clavet_2025,10,55,0,3,,
6718,2025_6718_L064,L064,2,18,61,40,3,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,53,0,2,,
6970,2025_6970_L064,L064,2,30,69,48,2,5,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,3,,
6234,2025_6234_L064,L064,2,14,44,27,5,4,IBC 1311,IBC_1311_ACT,Clavet_2025,10,54,0,4,,
6783,2025_6783_L064,L064,2,23,63,41,5,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,56,0,2,,
7073,2025_7073_L064,L064,2,13,73,45,6,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,4,,
6516,2025_6516_L064,L064,2,5,53,31,5,5,IBC 1311,IBC_1311_ACT,Clavet_2025,11,54,0,3,,
6308,2025_6308_L064,L064,2,28,46,30,7,3,IBC 1311,IBC_1311_ACT,Clavet_2025,11,55,0,4,,
1024,2024_1024_L065,L065,1,24,2,5,1,4,IBC 1314,IBC_1314_ACT,Hunter_2024,15,49,86,3,678.1,24.6
